playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,AVG
navaros01,4016,2,18,23,2,3,0,0,0,0.0,0.0,0.0,5,5.0,0.0,0.0,1.0,0.0,0.0,0.13043478260869565
navarre01,2015,1,10,29,5,8,2,0,1,3.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.27586206896551724
navarti01,1993,1,12,17,1,1,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,1.0,0.058823529411764705
navarya01,10057,6,79,180,19,37,3,1,2,20.0,0.0,2.0,14,52.0,1.0,0.0,1.0,4.0,3.0,0.20555555555555555
navasa01,9420,5,101,345,45,61,7,2,0,33.0,1.0,0.0,16,65.0,0.0,0.0,0.0,0.0,0.0,0.17681159420289855
nayloea01,5831,3,112,290,22,54,6,1,3,28.0,2.0,0.0,23,35.0,0.0,1.0,4.0,0.0,16.0,0.18620689655172415
naylojo01,2019,1,94,253,29,63,15,0,8,32.0,1.0,1.0,25,64.0,1.0,0.0,0.0,1.0,4.0,0.2490118577075099
nayloro01,13446,7,183,328,25,58,6,1,1,13.0,0.0,0.0,15,120.0,0.0,2.0,9.0,0.0,0.0,0.17682926829268292
naymimi01,9710,6,52,26,1,4,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,2.0,0.0,1.0,0.15384615384615385
neaglde01,29957,17,398,531,31,87,17,0,5,44.0,0.0,1.0,19,155.0,0.0,1.0,75.0,2.0,6.0,0.1638418079096045
neaglja01,9412,8,100,369,37,65,11,1,0,6.0,0.0,0.0,14,9.0,0.0,1.0,0.0,0.0,0.0,0.17615176151761516
nealbl01,12020,7,113,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nealch01,17639,10,970,3316,461,858,113,38,87,391.0,48.0,36.0,337,557.0,19.0,20.0,56.0,24.0,85.0,0.258745476477684
nealegr01,17278,10,768,2661,319,688,71,50,8,200.0,139.0,24.0,201,281.0,0.0,35.0,92.0,0.0,0.0,0.25854941751221344
nealejo01,7554,4,33,105,13,9,0,1,1,10.0,2.0,0.0,9,12.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
nealof01,1905,1,4,13,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
nealoji01,3813,2,259,937,111,240,31,20,3,130.0,26.0,0.0,76,96.0,0.0,7.0,31.0,0.0,0.0,0.256136606189968
nealth01,6038,4,15,38,3,7,1,0,0,2.0,0.0,0.0,1,10.0,0.0,2.0,0.0,0.0,1.0,0.18421052631578946
nealza01,6051,3,31,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
necciro01,1952,1,12,17,0,1,0,0,0,1.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
needhto01,20999,11,523,1491,113,311,50,10,8,117.0,20.0,0.0,109,187.0,0.0,26.0,25.0,0.0,0.0,0.20858484238765929
neeltr01,5979,3,230,758,110,212,37,0,37,120.0,5.0,9.0,92,177.0,10.0,7.0,1.0,3.0,12.0,0.2796833773087071
neemaca01,17643,11,376,1002,93,224,35,4,30,97.0,1.0,0.0,79,221.0,12.0,8.0,6.0,5.0,23.0,0.22355289421157684
neffdo01,3829,2,33,62,1,10,1,0,0,4.0,1.0,2.0,4,6.0,0.0,0.0,6.0,0.0,0.0,0.16129032258064516
negraro01,7821,4,66,35,0,3,0,0,0,0.0,0.0,0.0,2,9.0,0.0,0.0,3.0,0.0,0.0,0.08571428571428572
negrokr01,16132,10,170,375,47,83,14,1,9,32.0,10.0,1.0,32,107.0,1.0,5.0,4.0,0.0,7.0,0.22133333333333333
neherji01,1912,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nehfar01,34602,21,464,915,90,192,29,5,8,76.0,7.0,3.0,86,122.0,0.0,5.0,41.0,0.0,0.0,0.2098360655737705
neibaga01,11827,7,75,29,2,2,0,0,1,1.0,0.0,0.0,1,21.0,0.0,0.0,3.0,0.0,0.0,0.06896551724137931
neidlji01,1990,1,12,25,1,3,0,0,0,2.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.12
neigeal01,1960,1,6,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
neighbo01,1939,1,7,11,3,2,0,0,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
neighcy01,1908,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
neillmi01,1998,1,6,15,2,4,1,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
neillto01,3893,2,20,55,9,14,2,1,0,7.0,0.0,0.0,3,3.0,0.0,1.0,2.0,0.0,3.0,0.2545454545454545
neisbe01,17315,10,677,1825,297,496,84,18,25,210.0,46.0,39.0,201,186.0,0.0,5.0,52.0,0.0,0.0,0.2717808219178082
neitzer01,1921,1,11,25,3,6,0,0,0,2.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.24
nekolbo01,3862,2,11,4,1,2,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
nelsoan01,1908,1,2,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsobi01,1884,1,3,12,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
nelsobr01,2002,1,25,34,6,9,3,0,0,2.0,1.0,1.0,4,1.0,0.0,0.0,1.0,0.0,1.0,0.2647058823529412
nelsobr02,4017,2,28,28,0,2,2,0,0,0.0,0.0,0.0,3,9.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857142
nelsoca01,28206,17,817,3294,648,833,93,27,3,208.0,68.0,2.0,352,45.0,0.0,27.0,0.0,0.0,3.0,0.2528840315725562
nelsoch01,14086,10,282,834,96,221,39,8,16,100.0,9.0,5.0,55,203.0,6.0,3.0,3.0,6.0,28.0,0.26498800959232616
nelsoda01,19725,10,813,2578,340,630,77,19,20,211.0,187.0,73.0,220,392.0,10.0,13.0,48.0,16.0,51.0,0.2443754848719938
nelsoem01,3871,2,25,21,1,3,0,0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285
nelsoge01,27824,15,500,1,3,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsoja01,1983,1,40,96,9,21,3,0,1,5.0,4.0,2.0,13,12.0,1.0,0.0,1.0,1.0,2.0,0.21875
nelsoje01,31988,17,798,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nelsoji01,3941,2,32,26,2,7,0,0,0,3.0,0.0,0.0,3,7.0,0.0,0.0,1.0,1.0,0.0,0.2692307692307692
nelsoji02,12094,6,119,188,3,19,2,0,0,7.0,0.0,0.0,4,113.0,0.0,0.0,13.0,0.0,1.0,0.10106382978723404
nelsojo01,12038,6,157,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsojo02,2006,1,8,5,2,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
nelsolu01,1919,1,9,7,1,1,1,0,0,2.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
nelsoly01,13551,7,268,367,42,103,10,4,5,55.0,1.0,1.0,16,48.0,0.0,1.0,3.0,0.0,1.0,0.28065395095367845
nelsome01,11792,6,96,34,2,5,0,0,0,3.0,0.0,0.0,1,13.0,0.0,0.0,1.0,0.0,0.0,0.14705882352941177
nelsora01,1901,1,39,130,12,26,2,0,0,7.0,3.0,0.0,10,30.0,0.0,1.0,5.0,0.0,0.0,0.2
nelsore01,11471,8,39,66,10,12,2,0,1,5.0,0.0,0.0,4,11.0,0.0,0.0,1.0,0.0,0.0,0.18181818181818182
nelsori01,7938,4,123,320,38,79,13,3,6,39.0,8.0,4.0,19,59.0,3.0,0.0,2.0,1.0,4.0,0.246875
nelsoro01,23450,16,620,1394,186,347,61,14,31,173.0,7.0,3.0,130,94.0,13.0,12.0,11.0,8.0,26.0,0.24892395982783358
nelsoro02,17740,9,135,180,12,23,0,1,0,8.0,0.0,0.0,11,58.0,0.0,0.0,16.0,1.0,1.0,0.12777777777777777
nelsoro03,11927,7,76,152,12,27,2,1,4,11.0,1.0,3.0,24,66.0,1.0,0.0,1.0,0.0,2.0,0.17763157894736842
nelsote01,5868,3,79,122,11,25,2,2,0,11.0,0.0,0.0,15,40.0,0.0,1.0,0.0,1.0,2.0,0.20491803278688525
nelsoto01,1945,1,40,121,6,20,2,0,0,6.0,1.0,0.0,4,13.0,0.0,0.0,2.0,0.0,6.0,0.1652892561983471
nendi01,11799,6,367,826,70,185,23,3,21,107.0,1.0,5.0,77,152.0,10.0,1.0,5.0,9.0,19.0,0.22397094430992737
nenro01,21968,12,643,15,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
nerishe01,12099,6,307,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nesbian01,2015,1,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
neshepa01,28183,15,544,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nessja01,3827,2,87,297,38,75,7,5,1,36.0,4.0,0.0,11,32.0,0.0,7.0,8.0,0.0,0.0,0.25252525252525254
nettlgr01,43505,22,2700,8986,1193,2225,328,28,390,1314.0,32.0,36.0,1088,1209.0,94.0,50.0,12.0,90.0,197.0,0.2476073892722012
nettlji01,11847,6,240,587,68,129,15,4,16,57.0,10.0,10.0,70,109.0,6.0,2.0,3.0,3.0,8.0,0.21976149914821125
nettlmo01,3949,2,168,469,77,116,15,0,0,31.0,42.0,26.0,42,95.0,2.0,1.0,5.0,1.0,5.0,0.24733475479744135
netzemi01,1909,1,10,37,2,7,1,0,0,3.0,1.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892
neubaha01,1925,1,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
neuerte01,1907,1,7,21,4,2,0,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523
neugeni01,4003,2,14,22,0,2,1,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091
neumeda01,1972,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
neumi01,4007,2,33,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
neunjo01,11567,6,432,945,171,273,42,17,2,85.0,41.0,19.0,110,93.0,0.0,5.0,23.0,0.0,0.0,0.28888888888888886
neuot01,1917,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
neusesh01,2019,1,25,56,3,14,3,0,0,7.0,0.0,0.0,4,19.0,0.0,0.0,0.0,1.0,2.0,0.25
neveler01,5854,3,14,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
neverdo01,6054,3,59,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
neverer01,5781,3,45,60,2,12,2,0,0,1.0,0.0,0.0,0,18.0,0.0,0.0,1.0,0.0,0.0,0.2
nevinal01,1873,1,13,55,7,11,1,2,0,1.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.2
nevinph01,32018,21,1217,4188,584,1131,209,6,208,743.0,18.0,5.0,449,1019.0,30.0,30.0,3.0,33.0,112.0,0.2700573065902579
newbeja01,4037,2,41,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
newcodo01,23467,14,452,878,94,238,33,3,15,108.0,2.0,1.0,87,147.0,1.0,3.0,17.0,3.0,17.0,0.27107061503416857
newcose01,6054,3,105,80,4,3,1,0,0,1.0,0.0,0.0,3,56.0,0.0,0.0,13.0,0.0,1.0,0.0375
neweljo01,1891,1,5,18,1,2,0,0,0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111
newelte01,1877,1,1,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newelto01,1987,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
newfima01,15964,10,355,957,98,238,53,1,22,132.0,1.0,4.0,69,162.0,4.0,11.0,0.0,14.0,28.0,0.24869383490073146
newhada01,18030,10,413,986,148,249,37,10,23,120.0,29.0,6.0,80,210.0,3.0,9.0,10.0,10.0,16.0,0.2525354969574036
newhado01,5919,3,42,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newhoha01,33099,17,492,999,71,201,22,2,2,81.0,3.0,3.0,89,150.0,0.0,0.0,72.0,0.0,24.0,0.2012012012012012
newkifl01,1934,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
newkijo01,3839,2,3,4,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
newlima01,3881,2,15,8,0,1,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.125
newmaal01,15908,8,854,2107,264,476,68,7,1,156.0,91.0,55.0,236,212.0,2.0,6.0,48.0,12.0,33.0,0.22591362126245848
newmaal02,3999,2,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
newmach01,3784,3,19,73,5,14,0,0,0,3.0,5.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.1917808219178082
newmafr01,11787,6,115,183,10,28,1,0,2,11.0,1.0,0.0,13,72.0,0.0,0.0,15.0,2.0,3.0,0.15300546448087432
newmaje01,17820,9,735,2123,189,475,85,4,63,233.0,7.0,12.0,116,369.0,16.0,6.0,26.0,19.0,52.0,0.22373999057936883
newmajo01,6023,4,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
newmake01,4037,2,161,584,68,171,22,6,12,70.0,16.0,9.0,32,85.0,3.0,8.0,2.0,2.0,7.0,0.2928082191780822
newmara01,5916,3,45,7,1,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
newnapa01,3821,2,123,446,56,95,7,8,2,31.0,20.0,0.0,41,68.0,0.0,5.0,8.0,0.0,0.0,0.21300448430493274
newsobo01,56295,39,609,1337,86,253,28,3,1,102.0,1.0,1.0,17,266.0,0.0,1.0,86.0,0.0,30.0,0.18922961854899029
newsodi01,5826,3,87,181,8,39,5,0,0,15.0,0.0,0.0,8,43.0,0.0,0.0,14.0,0.0,3.0,0.2154696132596685
newsosk01,23293,12,1128,3716,381,910,164,15,9,292.0,67.0,35.0,246,194.0,0.0,5.0,120.0,0.0,57.0,0.2448869752421959
newsowa01,17951,10,489,992,156,248,40,4,34,120.0,14.0,3.0,196,292.0,9.0,1.0,2.0,2.0,24.0,0.25
newtodo01,17139,10,180,436,43,75,5,1,0,34.0,6.0,0.0,31,129.0,0.0,0.0,14.0,0.0,0.0,0.1720183486238532
ngoepgi01,4035,2,41,72,12,13,2,1,0,6.0,0.0,0.0,9,38.0,0.0,0.0,1.0,0.0,0.0,0.18055555555555555
niarhgu01,19508,11,315,691,114,174,26,5,1,59.0,6.0,7.0,153,56.0,0.0,4.0,10.0,0.0,16.0,0.25180897250361794
nicasju01,22169,14,363,123,5,15,2,0,0,9.0,0.0,0.0,6,70.0,0.0,0.0,15.0,1.0,0.0,0.12195121951219512
nichoal01,5628,3,95,362,25,62,6,1,0,18.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.1712707182320442
nichoar01,11403,6,241,793,112,194,28,3,3,90.0,51.0,0.0,50,71.0,0.0,22.0,23.0,0.0,0.0,0.244640605296343
nichobi01,31126,16,1677,5546,837,1484,272,60,235,948.0,27.0,1.0,800,828.0,0.0,52.0,20.0,0.0,61.0,0.26758023800937614
nichobr01,4033,2,37,103,12,26,9,0,4,15.0,0.0,0.0,6,22.0,0.0,1.0,0.0,0.0,4.0,0.2524271844660194
nichoca01,11931,6,96,186,16,38,8,0,0,18.0,0.0,0.0,18,49.0,3.0,1.0,3.0,3.0,4.0,0.20430107526881722
nichoch01,11574,6,54,38,3,8,1,0,0,3.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
nichoch02,17626,9,189,173,8,22,1,0,0,5.0,0.0,0.0,3,50.0,0.0,0.0,12.0,0.0,0.0,0.12716763005780346
nichoda01,13747,7,538,1419,184,301,32,12,61,179.0,6.0,10.0,219,573.0,7.0,7.0,4.0,12.0,13.0,0.21212121212121213
nichodo01,3906,2,10,2,3,0,0,0,0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nichodo02,1958,1,24,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nichofr01,1912,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nichofr02,9599,5,303,794,112,247,34,21,12,107.0,21.0,17.0,65,97.0,0.0,5.0,25.0,0.0,0.0,0.3110831234256927
nichoke01,2000,1,37,97,7,21,6,1,1,8.0,1.0,0.0,4,31.0,0.0,1.0,3.0,0.0,2.0,0.21649484536082475
nichoki01,30366,17,650,2090,273,472,58,24,16,278.0,19.0,0.0,137,343.0,0.0,12.0,25.0,0.0,0.0,0.22583732057416267
nichoov01,1912,1,6,11,2,5,0,0,0,3.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.45454545454545453
nichopa01,5673,3,168,646,96,169,20,15,5,86.0,58.0,0.0,51,11.0,0.0,10.0,0.0,0.0,0.0,0.26160990712074306
nichore01,17853,10,540,1160,156,308,63,8,22,131.0,27.0,21.0,99,149.0,6.0,9.0,16.0,10.0,16.0,0.2655172413793103
nichoro01,1944,1,11,9,3,2,1,0,0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
nichoro02,13938,7,100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nichosa01,3778,2,22,78,10,10,0,0,0,4.0,3.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282
nichosi01,11443,6,312,1133,144,284,32,6,4,58.0,27.0,0.0,65,102.0,0.0,2.0,67.0,0.0,0.0,0.2506619593998235
nichotr01,11268,6,125,460,40,78,7,4,0,16.0,5.0,0.0,12,27.0,0.0,0.0,0.0,0.0,0.0,0.16956521739130434
nichtch01,9999,6,92,4,2,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.25
nickemi01,8046,4,74,172,12,31,4,0,2,19.0,0.0,1.0,12,43.0,0.0,2.0,4.0,1.0,3.0,0.18023255813953487
nickldo01,8005,5,20,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nicolge01,7569,5,43,147,24,51,8,5,0,26.0,4.0,0.0,6,6.0,0.0,2.0,3.0,0.0,0.0,0.3469387755102041
nicolhu01,18855,10,888,3465,631,813,91,29,5,272.0,383.0,0.0,337,158.0,0.0,23.0,0.0,0.0,0.0,0.23463203463203464
nicolju01,6048,3,51,58,0,3,0,0,0,0.0,0.0,0.0,1,21.0,0.0,0.0,5.0,0.0,1.0,0.05172413793103448
nicosst01,19820,12,358,938,86,233,52,3,11,88.0,5.0,6.0,86,90.0,19.0,1.0,12.0,7.0,31.0,0.2484008528784648
nidoto01,6054,3,89,230,19,43,9,0,5,26.0,0.0,0.0,11,66.0,2.0,0.0,1.0,2.0,8.0,0.18695652173913044
niebech01,5768,3,54,92,9,21,7,0,0,8.0,0.0,0.0,5,11.0,0.0,1.0,4.0,0.0,0.0,0.22826086956521738
niedda01,9970,5,52,71,5,10,0,0,0,2.0,0.0,0.0,4,26.0,0.0,0.0,6.0,0.0,2.0,0.14084507042253522
niedeto01,21842,12,484,26,2,3,0,0,0,2.0,0.0,0.0,1,9.0,0.0,0.0,3.0,0.0,0.0,0.11538461538461539
niehaal01,3850,3,68,211,23,58,18,2,0,21.0,1.0,4.0,14,15.0,0.0,2.0,5.0,0.0,0.0,0.27488151658767773
niehadi01,7662,4,45,34,1,8,1,0,0,1.0,1.0,0.0,6,12.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882
niehobe01,13411,8,581,2037,210,489,104,19,12,207.0,71.0,25.0,131,242.0,0.0,5.0,74.0,0.0,0.0,0.24005891016200295
niekrjo01,49446,28,706,973,55,152,26,1,1,72.0,1.0,0.0,38,262.0,0.0,1.0,147.0,6.0,17.0,0.15621788283658788
niekrla01,8021,4,195,499,61,123,26,5,17,79.0,0.0,2.0,29,91.0,0.0,2.0,0.0,5.0,19.0,0.24649298597194388
niekrph01,51386,29,866,1537,80,260,42,1,7,109.0,0.0,1.0,17,314.0,0.0,12.0,129.0,12.0,35.0,0.16916070266753416
nielsje01,3985,2,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nielsmi01,3900,2,19,15,2,1,0,0,0,0.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
nielssc01,7950,4,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
niemabo01,29357,18,1113,3452,455,1018,180,32,125,544.0,10.0,30.0,435,512.0,18.0,9.0,26.0,25.0,104.0,0.294901506373117
niemabu01,5832,3,332,1050,147,269,46,14,37,167.0,20.0,0.0,129,119.0,0.0,2.0,2.0,0.0,12.0,0.2561904761904762
niemaje01,10050,5,97,13,0,1,0,0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693
niemara01,15866,8,122,30,2,8,0,0,0,0.0,0.0,0.0,2,7.0,0.0,0.0,1.0,0.0,2.0,0.26666666666666666
niemeja01,1943,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
niemial01,3870,2,78,235,24,47,3,2,1,23.0,2.0,2.0,29,20.0,0.0,1.0,8.0,0.0,0.0,0.2
niesejo01,20124,11,216,347,27,52,7,1,0,19.0,0.0,0.0,35,164.0,0.0,0.0,31.0,0.0,2.0,0.14985590778097982
niesoch01,1964,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nietoad01,2014,1,48,106,8,25,5,0,2,7.0,0.0,1.0,8,38.0,0.0,1.0,3.0,0.0,3.0,0.2358490566037736
nietoto01,13909,7,251,619,37,127,24,4,5,69.0,0.0,3.0,55,135.0,11.0,10.0,11.0,2.0,20.0,0.20516962843295639
nieuwki01,16117,11,414,978,128,216,59,4,31,117.0,20.0,15.0,123,366.0,5.0,7.0,3.0,5.0,11.0,0.22085889570552147
nievefe01,8033,4,99,28,0,5,0,0,0,2.0,0.0,0.0,2,11.0,0.0,0.0,5.0,0.0,0.0,0.17857142857142858
nievejo01,10000,5,212,530,55,128,20,5,9,51.0,2.0,5.0,23,102.0,1.0,6.0,9.0,5.0,17.0,0.24150943396226415
nieveju01,5961,3,94,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nieveme01,13965,7,458,1228,163,284,53,6,63,187.0,4.0,12.0,136,483.0,9.0,17.0,1.0,10.0,25.0,0.23127035830618892
nievewi01,26124,14,427,1164,88,281,54,2,10,114.0,3.0,2.0,61,228.0,11.0,6.0,16.0,13.0,39.0,0.24140893470790378
nifu01,4019,2,58,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
niggejo01,21367,13,184,420,16,59,4,1,0,17.0,0.0,1.0,20,100.0,0.0,1.0,25.0,0.0,19.0,0.14047619047619048
nilanto01,1896,1,18,68,3,12,0,1,0,3.0,0.0,0.0,5,4.0,0.0,1.0,1.0,0.0,0.0,0.17647058823529413
nilesbi01,1895,1,11,37,2,8,0,0,0,0.0,2.0,0.0,5,2.0,0.0,0.0,1.0,0.0,0.0,0.21621621621621623
nilesha01,13358,9,608,2270,279,561,58,24,12,152.0,107.0,0.0,163,202.0,0.0,30.0,61.0,0.0,0.0,0.24713656387665198
nillra01,11437,7,296,963,116,204,23,9,3,77.0,36.0,0.0,103,177.0,0.0,14.0,35.0,0.0,0.0,0.2118380062305296
nilssda01,15964,8,837,2779,389,789,157,10,105,470.0,15.0,18.0,320,424.0,40.0,10.0,12.0,32.0,57.0,0.283915077365959
nimmobr01,8070,4,310,882,149,224,51,10,31,103.0,14.0,6.0,165,291.0,5.0,30.0,2.0,5.0,12.0,0.25396825396825395
nippeal01,13903,7,144,23,0,2,1,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,2.0,0.0,1.0,0.08695652173913043
nippedu01,12045,6,119,9,0,1,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
nippeme01,1962,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
nischro01,7851,4,88,18,1,5,0,1,0,1.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
nishits01,4023,2,71,233,14,50,5,0,0,20.0,2.0,4.0,16,44.0,1.0,1.0,3.0,1.0,1.0,0.2145922746781116
nitchot01,1945,1,7,4,2,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
nitkocj01,26003,16,337,15,1,2,0,0,0,1.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.13333333333333333
nivarra01,6012,3,42,121,13,27,1,2,0,12.0,5.0,4.0,4,19.0,0.0,2.0,5.0,1.0,1.0,0.2231404958677686
nixja01,20115,14,466,1305,143,277,55,2,38,130.0,36.0,11.0,108,371.0,7.0,23.0,19.0,9.0,24.0,0.21226053639846743
nixja02,2018,1,9,15,0,0,0,0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
nixla01,24094,13,758,1915,235,460,110,11,69,249.0,9.0,5.0,122,534.0,18.0,7.0,4.0,15.0,25.0,0.2402088772845953
nixonal01,17296,9,422,1345,180,372,60,13,7,118.0,19.0,12.0,66,77.0,0.0,7.0,29.0,0.0,0.0,0.2765799256505576
nixondo01,7954,4,208,396,56,109,11,0,4,35.0,47.0,18.0,35,77.0,1.0,2.0,5.0,0.0,8.0,0.27525252525252525
nixonot01,35844,19,1709,5115,878,1379,142,27,11,318.0,620.0,186.0,585,694.0,10.0,5.0,67.0,28.0,72.0,0.26959921798631475
