playerID,yearID,stint,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
macey01,1890,1,1,0.0,6.0,1,0,0.0,0,4.0,0.0,1.0,0.0,0.0
macfada01,38674,22,466,0.0,0.0,118,635,39.0,38,0.0,0.0,0.0,0.0,0.0
macfami01,27907,15,1058,932.0,24941.0,5597,408,49.0,75,100.0,0.0,546.0,265.0,0.0
macgaed01,1905,1,4,4.0,111.0,37,2,2.0,0,0.0,0.0,0.0,0.0,0.0
machaal01,6015,3,10,0.0,69.0,4,1,0.0,0,0.0,0.0,0.0,0.0,0.0
machaan01,4009,3,21,20.0,549.0,30,42,5.0,8,0.0,0.0,0.0,0.0,0.0
machaan02,2017,1,2,0.0,11.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
machadi01,14116,7,160,124.0,3412.0,240,337,11.0,84,0.0,0.0,0.0,0.0,0.0
machaju01,7960,5,101,0.0,441.0,8,11,1.0,1,0.0,0.0,0.0,0.0,0.0
machake01,31662,16,145,90.0,2676.0,238,143,13.0,25,0.0,0.0,1.0,0.0,0.0
machama01,26210,15,1086,1079.0,28522.0,959,2286,102.0,304,0.0,0.0,0.0,0.0,0.0
machami01,5939,3,6,5.0,120.0,4,13,5.0,1,0.0,0.0,0.0,0.0,0.0
macharo01,24006,14,245,172.0,4822.0,1249,130,13.0,22,15.0,0.0,119.0,69.0,0.0
machech01,1971,1,14,0.0,54.0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0
macheda01,9892,5,21,14.0,406.0,24,32,3.0,6,0.0,0.0,0.0,0.0,0.0
machije01,12086,7,194,0.0,575.0,9,41,4.0,4,0.0,0.0,0.0,0.0,0.0
maciadr01,4017,2,37,17.0,555.0,35,0,1.0,0,0.0,0.0,0.0,0.0,0.0
maciajo01,48052,28,538,347.0,10067.0,587,603,37.0,78,0.0,0.0,0.0,0.0,0.0
mackape01,53394,27,501,397.0,10947.0,925,1303,86.0,308,0.0,0.0,0.0,0.0,0.0
mackbi01,1908,1,2,0.0,18.0,0,2,1.0,0,0.0,0.0,0.0,0.0,0.0
mackco01,47263,25,729,0.0,18513.0,3321,917,318.0,101,310.0,0.0,752.0,460.0,0.0
mackde01,41277,22,390,128.0,9507.0,1946,621,261.0,119,0.0,0.0,0.0,0.0,0.0
mackea01,5735,3,5,1.0,27.0,22,3,0.0,0,0.0,0.0,2.0,1.0,0.0
mackeer01,1955,1,1,0.0,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
mackego01,1961,1,7,5.0,141.0,22,3,0.0,2,0.0,1.0,2.0,0.0,0.0
mackeke01,13738,8,129,1.0,624.0,8,34,4.0,4,0.0,0.0,0.0,0.0,0.0
mackfr01,5770,3,27,0.0,0.0,2,14,0.0,1,0.0,0.0,0.0,0.0,0.0
mackife01,13611,8,198,0.0,0.0,488,14,7.0,5,0.0,0.0,0.0,0.0,0.0
mackijo01,3908,2,9,1.0,62.0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0
mackjo01,1945,1,65,0.0,0.0,635,48,6.0,48,0.0,0.0,0.0,0.0,0.0
mackoro01,48099,25,798,573.0,15609.0,1023,455,43.0,77,0.0,0.0,0.0,0.0,0.0
mackost01,9898,5,20,15.0,399.0,32,47,0.0,8,0.0,0.0,0.0,0.0,0.0
mackqu01,1994,1,4,4.0,93.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0
mackra01,19419,11,789,0.0,0.0,1897,2237,144.0,597,0.0,0.0,0.0,0.0,0.0
mackre01,13214,7,550,0.0,14424.0,1490,1655,330.0,229,0.0,0.0,0.0,0.0,0.0
macksh01,17930,10,830,703.0,19202.0,1788,39,27.0,8,0.0,0.0,0.0,0.0,0.0
mackto01,1985,1,1,1.0,7.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maclaev01,2010,1,2,0.0,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maclebi01,1962,1,2,0.0,5.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maclilo01,1993,1,5,2.0,60.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maconma01,19423,10,179,0.0,0.0,697,118,21.0,68,0.0,0.0,0.0,0.0,0.0
macphha01,1944,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
macphwa01,1922,1,2,0.0,0.0,3,5,1.0,0,0.0,0.0,0.0,0.0,0.0
macrasc01,2001,1,24,0.0,94.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0
macrima01,6024,3,15,9.0,232.0,7,20,1.0,5,0.0,0.0,0.0,0.0,0.0
maculji01,28247,15,456,0.0,11874.0,716,977,253.0,81,0.0,0.0,0.0,0.0,0.0
macwhke01,1980,1,14,2.0,127.0,5,7,1.0,1,0.0,0.0,0.0,0.0,0.0
maddebu01,7641,5,45,11.0,354.0,207,52,18.0,3,3.0,0.0,21.0,11.0,0.0
maddecl01,7794,4,59,0.0,0.0,106,7,3.0,0,0.0,0.0,0.0,0.0,0.0
maddefr01,1914,1,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maddeki01,20783,13,135,0.0,3171.0,41,235,41.0,10,0.0,0.0,0.0,0.0,0.0
maddele01,1912,1,6,0.0,0.0,0,3,2.0,0,0.0,0.0,0.0,0.0,0.0
maddemi01,7938,4,71,26.0,582.0,10,23,1.0,4,0.0,0.0,0.0,0.0,0.0
maddemo01,5964,3,16,3.0,64.0,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0
maddeto01,1906,1,4,4.0,87.0,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0
maddoau01,2017,1,13,0.0,52.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
maddoel01,49374,25,975,730.0,20443.0,1704,481,54.0,56,0.0,0.0,0.0,0.0,0.0
maddoga01,31660,17,1687,1566.0,41864.0,4449,94,78.0,21,0.0,0.0,0.0,0.0,0.0
maddoje01,1978,1,5,4.0,99.0,3,7,1.0,0,0.0,0.0,0.0,0.0,0.0
maddoni01,7634,4,93,72.0,1815.0,17,167,7.0,8,0.0,0.0,0.0,0.0,0.0
maddugr01,49945,27,744,740.0,15025.0,546,1194,53.0,98,0.0,0.0,0.0,0.0,0.0
maddumi01,33889,19,472,48.0,2585.0,73,153,13.0,11,0.0,0.0,0.0,0.0,0.0
madigto01,3772,2,15,0.0,354.0,3,28,3.0,1,0.0,0.0,0.0,0.0,0.0
madisar01,11382,6,47,0.0,984.0,89,110,18.0,12,0.0,0.0,0.0,0.0,0.0
madisda01,7807,5,74,0.0,0.0,4,30,3.0,2,0.0,0.0,0.0,0.0,0.0
madissc01,15898,8,44,29.0,850.0,72,49,4.0,8,0.0,0.0,5.0,1.0,0.0
madjeed01,9670,6,134,0.0,0.0,508,72,18.0,18,12.0,0.0,0.0,0.0,0.0
madlobi01,55476,32,1684,1650.0,42086.0,1694,3025,222.0,313,0.0,0.0,0.0,0.0,0.0
madrial01,5964,3,14,5.0,139.0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0
madribo01,4009,2,16,12.0,277.0,2,14,0.0,1,0.0,0.0,0.0,0.0,0.0
madrisa01,1947,1,8,0.0,0.0,16,27,2.0,6,0.0,0.0,0.0,0.0,0.0
madriwa01,4017,2,44,1.0,146.0,4,4,0.0,1,0.0,0.0,0.0,0.0,0.0
madsory01,30164,17,740,18.0,2609.0,42,103,2.0,6,0.0,0.0,0.0,0.0,0.0
madurca01,9996,5,68,39.0,780.0,18,22,1.0,0,0.0,0.0,0.0,0.0,0.0
maedake01,8070,4,137,103.0,1767.0,43,75,8.0,11,0.0,0.0,0.0,0.0,0.0
maesthe01,3921,2,2,1.0,24.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
magadda01,69803,37,1306,1009.0,27173.0,4313,1383,99.0,401,0.0,0.0,0.0,0.0,0.0
magalev01,1991,1,2,0.0,9.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mageebi01,17098,14,107,0.0,2226.0,27,184,24.0,5,0.0,0.0,0.0,0.0,0.0
mageele01,57461,38,987,0.0,0.0,2597,1300,155.0,213,0.0,0.0,0.0,0.0,0.0
mageesh01,61227,34,2053,980.0,25917.0,5135,433,168.0,115,0.0,0.0,0.0,0.0,0.0
mageewe01,13993,7,339,263.0,7280.0,690,21,14.0,3,0.0,0.0,0.0,0.0,0.0
maggeha01,3819,2,63,2.0,57.0,109,5,7.0,0,0.0,0.0,0.0,0.0,0.0
maggeha02,3876,2,18,0.0,0.0,24,13,2.0,1,0.0,0.0,0.0,0.0,0.0
magilma01,10085,6,101,6.0,418.0,4,13,0.0,1,0.0,0.0,0.0,0.0,0.0
maglisa01,27357,18,303,114.0,2320.0,96,280,10.0,26,0.0,0.0,0.0,0.0,0.0
magnami01,23958,12,484,19.0,1853.0,50,125,7.0,14,0.0,0.0,0.0,0.0,0.0
magnejo01,1879,1,1,0.0,30.0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0
magnest01,3822,2,11,0.0,0.0,15,32,2.0,3,0.0,0.0,0.0,0.0,0.0
magnida01,4033,2,4,0.0,10.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
magnuji01,5914,3,36,10.0,307.0,8,15,1.0,3,0.0,0.0,0.0,0.0,0.0
magnutr01,2011,1,9,0.0,44.0,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0
magooge01,19011,12,520,0.0,13734.0,1143,1688,233.0,189,0.0,0.0,0.0,0.0,0.0
magrajo01,17922,10,190,166.0,3290.0,62,191,15.0,9,0.0,0.0,0.0,0.0,0.0
magrato01,1989,1,9,2.0,102.0,30,2,0.0,0,0.0,0.0,8.0,2.0,0.0
magripe01,1966,1,3,1.0,22.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0
magruch01,10015,5,172,108.0,3295.0,264,4,4.0,0,0.0,0.0,0.0,0.0,0.0
maguifr01,15415,8,591,0.0,0.0,1529,1960,103.0,426,0.0,0.0,0.0,0.0,0.0
maguija01,15606,16,54,0.0,0.0,116,23,4.0,3,0.0,0.0,0.0,0.0,0.0
mahadji01,1921,1,1,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mahafar01,13741,7,185,148.0,2997.0,56,116,5.0,5,0.0,0.0,0.0,0.0,0.0
mahaflo01,1898,1,1,0.0,27.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mahafro01,17384,9,224,0.0,0.0,34,152,12.0,11,0.0,0.0,0.0,0.0,0.0
mahanar01,3880,2,146,0.0,0.0,1380,102,12.0,120,0.0,0.0,0.0,0.0,0.0
maharbi01,3828,2,2,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
maharfr01,1902,1,1,0.0,3.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maharke01,2007,1,7,4.0,121.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0
mahayro01,36060,21,519,8.0,1836.0,35,56,7.0,3,0.0,0.0,0.0,0.0,0.0
mahlbgr01,3957,2,8,5.0,159.0,24,1,0.0,0,0.0,0.0,6.0,1.0,0.0
mahlegr01,2016,1,24,0.0,55.0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0
mahlemi01,19819,12,122,58.0,1218.0,13,48,4.0,7,0.0,0.0,0.0,0.0,0.0
mahleri01,27796,15,392,271.0,5854.0,160,338,21.0,31,0.0,0.0,0.0,0.0,0.0
mahlety01,6054,3,52,52.0,785.0,15,29,2.0,1,0.0,0.0,0.0,0.0,0.0
maholpa01,22107,12,273,250.0,4669.0,68,266,15.0,15,0.0,0.0,0.0,0.0,0.0
mahompa01,23968,13,308,63.0,2127.0,65,82,2.0,10,0.0,0.0,0.0,0.0,0.0
mahonal01,1930,1,3,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
mahonbo01,5854,4,36,0.0,0.0,4,12,1.0,2,0.0,0.0,0.0,0.0,0.0
mahonch01,3820,2,3,2.0,57.0,1,6,0.0,1,0.0,0.0,0.0,0.0,0.0
mahonda01,5682,3,8,0.0,201.0,37,11,3.0,1,3.0,0.0,10.0,8.0,0.0
mahonji01,13732,7,100,56.0,1725.0,132,208,12.0,48,0.0,0.0,0.0,0.0,0.0
mahonjo01,4025,2,9,8.0,210.0,54,3,1.0,6,0.0,0.0,0.0,0.0,0.0
mahonmi01,5692,3,4,0.0,60.0,23,2,2.0,1,0.0,0.0,0.0,0.0,0.0
mahonmi02,6007,3,45,31.0,857.0,195,18,2.0,2,1.0,0.0,8.0,4.0,0.0
mahtomi01,10085,5,271,223.0,6092.0,529,10,8.0,5,0.0,0.0,0.0,0.0,0.0
maierbo01,3890,2,129,0.0,0.0,144,226,25.0,19,0.0,0.0,0.0,0.0,0.0
maiermi01,18089,9,329,256.0,7285.0,688,18,7.0,6,0.0,0.0,0.0,0.0,0.0
mailelu01,14120,7,214,178.0,4851.0,1510,119,17.0,11,17.0,0.0,90.0,45.0,0.0
mailhem01,1936,1,1,0.0,0.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
mailsdu01,13445,7,104,0.0,0.0,20,96,6.0,2,0.0,0.0,0.0,0.0,0.0
mainal01,5747,3,75,0.0,0.0,15,156,9.0,9,0.0,0.0,0.0,0.0,0.0
mainejo01,16062,8,112,105.0,1779.0,29,61,3.0,4,0.0,0.0,0.0,0.0,0.0
mainesc01,8045,5,50,0.0,140.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0
mainsji01,1943,1,1,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mainswi01,11345,7,44,0.0,828.0,6,81,8.0,1,0.0,0.0,0.0,0.0,0.0
mainwo01,7803,4,79,0.0,0.0,11,25,4.0,0,0.0,0.0,0.0,0.0,0.0
maireos01,4002,2,33,0.0,107.0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0
maisech01,1915,1,1,0.0,0.0,6,2,0.0,0,1.0,0.0,0.0,0.0,0.0
maisefr01,19160,10,561,0.0,0.0,870,1032,106.0,91,0.0,0.0,0.0,0.0,0.0
maisege01,7672,4,142,0.0,0.0,315,19,8.0,3,0.0,0.0,0.0,0.0,0.0
majesha01,48753,31,922,36.0,1160.0,1015,1864,91.0,218,0.0,0.0,0.0,0.0,0.0
majewga01,14046,8,231,0.0,727.0,15,20,3.0,1,0.0,0.0,0.0,0.0,0.0
majewva01,2004,1,4,3.0,77.0,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0
makitka01,2018,1,27,0.0,105.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0
makosfr01,1937,1,26,0.0,0.0,3,21,0.0,0,0.0,0.0,0.0,0.0,0.0
makowto01,1975,1,3,0.0,28.0,0,4,1.0,0,0.0,0.0,0.0,0.0,0.0
maksumi01,11960,6,13,7.0,205.0,46,11,0.0,6,0.0,0.0,0.0,0.0,0.0
malarbi01,1908,1,15,0.0,105.0,1,9,1.0,0,0.0,0.0,0.0,0.0,0.0
malarjo01,15185,8,82,0.0,1716.0,30,155,21.0,6,0.0,0.0,0.0,0.0,0.0
malasma01,4007,2,41,0.0,108.0,2,9,1.0,2,0.0,0.0,0.0,0.0,0.0
malavjo01,3993,2,42,25.0,729.0,46,1,1.0,0,0.0,0.0,0.0,0.0,0.0
malaych01,5715,3,101,101.0,2475.0,188,220,32.0,17,0.0,0.0,0.0,0.0,0.0
malayjo01,1933,1,8,0.0,0.0,56,7,0.0,2,0.0,0.0,0.0,0.0,0.0
maldoca01,39769,23,1220,981.0,26676.0,1938,70,50.0,6,0.0,0.0,0.0,0.0,0.0
maldoca02,5974,3,38,0.0,153.0,3,5,2.0,1,0.0,0.0,0.0,0.0,0.0
maldoca03,8035,4,29,20.0,560.0,124,8,1.0,0,1.0,0.0,12.0,4.0,0.0
maldoma01,38295,25,681,604.0,16228.0,5100,336,45.0,36,40.0,0.0,216.0,123.0,0.0
malerji01,5946,3,81,73.0,2007.0,717,52,5.0,58,0.0,0.0,0.0,0.0,0.0
malinto01,3874,2,24,0.0,0.0,15,28,9.0,2,0.0,0.0,0.0,0.0,0.0
maliscy01,1934,1,1,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
malkmbo01,21556,11,218,136.0,3998.0,350,477,19.0,106,0.0,0.0,0.0,0.0,0.0
mallebr01,2002,1,5,0.0,15.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0
malleje01,1959,1,4,4.0,111.0,14,2,0.0,2,0.0,0.0,0.0,0.0,0.0
mallema01,1950,1,2,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
malliro01,5970,3,51,1.0,161.0,2,4,1.0,0,0.0,0.0,0.0,0.0,0.0
malloal01,1910,1,7,6.0,159.0,2,17,2.0,1,0.0,0.0,0.0,0.0,0.0
mallobe01,1921,1,6,0.0,0.0,15,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mallobo01,9729,5,48,0.0,0.0,3,21,4.0,2,0.0,0.0,0.0,0.0,0.0
mallobo02,3977,2,3,2.0,39.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mallohe01,3815,2,4,3.0,75.0,2,12,1.0,0,0.0,0.0,0.0,0.0,0.0
malloji01,5830,4,35,0.0,0.0,77,3,3.0,1,0.0,0.0,0.0,0.0,0.0
malloju01,1925,1,1,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
mallole01,19327,10,353,0.0,0.0,765,967,76.0,155,0.0,0.0,0.0,0.0,0.0
malloma01,6002,3,15,8.0,254.0,21,26,0.0,5,0.0,0.0,0.0,0.0,0.0
mallosh01,3954,2,49,30.0,901.0,96,3,3.0,0,0.0,0.0,0.0,0.0,0.0
malmbha01,1955,1,65,61.0,1658.0,155,181,5.0,42,0.0,0.0,0.0,0.0,0.0
malonbi01,20944,13,682,542.0,17844.0,1602,204,88.0,28,18.0,0.0,150.0,107.0,0.0
malonch01,1908,1,1,0.0,6.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
malonch02,1990,1,7,0.0,22.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
maloned01,3899,2,72,0.0,0.0,265,32,2.0,5,3.0,0.0,0.0,0.0,0.0
malonfe01,24372,13,224,115.0,5928.0,1091,208,206.0,25,125.0,0.0,0.0,0.0,0.0
malonji01,25547,13,303,262.0,5550.0,101,232,15.0,10,0.0,0.0,0.0,0.0,0.0
malonjo01,3753,2,3,0.0,90.0,5,0,4.0,0,0.0,0.0,0.0,0.0,0.0
malonle01,15333,8,113,0.0,0.0,196,208,39.0,15,0.0,0.0,0.0,0.0,0.0
malonma01,5616,3,7,4.0,141.0,3,2,8.0,0,0.0,0.0,0.0,0.0,0.0
malonma02,8042,4,31,10.0,273.0,2,15,0.0,1,0.0,0.0,0.0,0.0,0.0
malonpa01,1912,1,20,0.0,0.0,61,2,5.0,0,0.0,0.0,0.0,0.0,0.0
malonpa02,19325,10,357,0.0,0.0,63,311,14.0,14,0.0,0.0,0.0,0.0,0.0
malonse01,3995,2,14,0.0,59.0,2,2,0.0,1,0.0,0.0,0.0,0.0,0.0
maloypa01,1913,1,2,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0
maltzgo01,7780,4,135,0.0,0.0,11,54,2.0,4,0.0,0.0,0.0,0.0,0.0
malzofr01,23526,12,1370,1353.0,35908.0,1308,2884,196.0,289,0.0,0.0,0.0,0.0,0.0
mamaual01,23022,12,254,0.0,0.0,33,327,15.0,5,0.0,0.0,0.0,0.0,0.0
manaese01,8070,4,86,85.0,1481.0,20,38,3.0,0,0.0,0.0,0.0,0.0,0.0
mancitr01,12108,6,428,392.0,10106.0,1519,99,11.0,113,0.0,0.0,0.0,0.0,0.0
mancufr01,7782,4,322,0.0,0.0,1220,136,39.0,23,23.0,0.0,0.0,0.0,0.0
mancugu01,34870,19,1360,0.0,0.0,5613,803,148.0,100,73.0,0.0,0.0,0.0,0.0
mandaca01,1914,1,7,0.0,0.0,10,23,1.0,1,0.0,0.0,0.0,0.0,0.0
mandeha01,7775,5,30,0.0,0.0,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0
manesse01,10075,5,252,0.0,741.0,25,48,4.0,6,0.0,0.0,0.0,0.0,0.0
mangaji01,5862,3,26,11.0,300.0,61,6,1.0,2,0.0,2.0,1.0,1.0,0.0
mangima01,2010,1,7,7.0,188.0,4,14,0.0,3,0.0,0.0,0.0,0.0,0.0
manguan01,19730,10,332,242.0,6960.0,607,16,20.0,3,0.0,0.0,0.0,0.0,0.0
manguge01,1912,1,5,0.0,0.0,9,0,3.0,0,0.0,0.0,0.0,0.0,0.0
mangule01,13511,7,85,0.0,0.0,9,77,3.0,8,0.0,0.0,0.0,0.0,0.0
mangupe01,13823,8,289,246.0,6776.0,575,13,17.0,4,0.0,0.0,0.0,0.0,0.0
maniocl01,28891,15,404,0.0,0.0,1320,257,44.0,28,15.0,0.0,0.0,0.0,0.0
mankoph01,13849,7,241,209.0,5230.0,159,452,24.0,48,0.0,0.0,0.0,0.0,0.0
manloch01,7536,6,6,0.0,102.0,17,5,4.0,2,8.0,0.0,0.0,0.0,0.0
mannbr01,2018,1,7,0.0,25.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mannfr01,26376,16,580,0.0,14817.0,987,159,176.0,24,0.0,0.0,0.0,0.0,0.0
mannich01,2008,1,57,0.0,126.0,3,3,0.0,1,0.0,0.0,0.0,0.0,0.0
mannida01,2003,1,2,2.0,20.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
mannier01,5742,3,6,0.0,0.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0
mannija01,56314,31,898,42.0,22080.0,1504,391,330.0,60,0.0,0.0,0.0,0.0,0.0
manniji01,28293,16,372,0.0,9591.0,609,354,123.0,43,0.0,0.0,0.0,0.0,0.0
manniji02,1962,1,5,1.0,21.0,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0
manniri01,27736,15,1508,1353.0,36768.0,3831,71,58.0,13,0.0,0.0,0.0,0.0,0.0
manniru01,9542,5,85,57.0,1512.0,11,145,3.0,2,0.0,0.0,0.0,0.0,0.0
manniti01,13186,8,201,0.0,5214.0,504,584,121.0,60,8.0,0.0,0.0,0.0,0.0
mannji01,8006,4,25,0.0,95.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0
mannjo01,1928,1,2,0.0,0.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0
mannke01,3979,2,17,14.0,374.0,88,8,0.0,1,3.0,0.0,15.0,7.0,0.0
mannle01,36489,21,1369,0.0,0.0,2610,173,97.0,29,0.0,0.0,0.0,0.0,0.0
mannodo01,7763,4,11,0.0,0.0,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0
manonju01,4009,2,45,0.0,145.0,1,5,1.0,0,0.0,0.0,0.0,0.0,0.0
manonra01,1990,1,1,0.0,6.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0
manrifr01,41729,24,484,371.0,9992.0,729,1104,53.0,262,0.0,0.0,0.0,0.0,0.0
mansejo01,1882,1,31,0.0,834.0,49,4,14.0,0,0.0,0.0,0.0,0.0,0.0
mansemi01,13176,10,371,0.0,9837.0,785,61,143.0,11,0.0,0.0,0.0,0.0,0.0
manseto01,13175,10,192,0.0,5004.0,232,22,85.0,2,0.0,0.0,0.0,0.0,0.0
manshje01,16100,8,157,10.0,666.0,16,20,0.0,4,0.0,0.0,0.0,0.0,0.0
mansklo01,1906,1,2,1.0,24.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
mantema01,22002,12,315,0.0,968.0,18,31,2.0,4,0.0,0.0,0.0,0.0,0.0
mantife01,74522,38,821,667.0,18096.0,1308,1391,95.0,272,0.0,0.0,0.0,0.0,0.0
mantijo01,4035,2,6,0.0,17.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0
mantlmi01,45039,23,2290,1927.0,48597.0,6734,290,107.0,201,0.0,0.0,0.0,0.0,0.0
mantoje01,63869,46,256,181.0,5067.0,551,302,23.0,78,2.0,0.0,3.0,1.0,0.0
manueba01,9974,5,96,0.0,447.0,4,18,1.0,1,0.0,0.0,0.0,0.0,0.0
manuech01,7882,4,86,64.0,1669.0,103,6,3.0,0,0.0,0.0,0.0,0.0,0.0
manueje01,17815,9,92,36.0,1194.0,94,140,12.0,23,0.0,0.0,0.0,0.0,0.0
manuemo01,3813,2,21,7.0,210.0,4,25,5.0,1,0.0,0.0,0.0,0.0,0.0
manuero01,4019,2,13,0.0,51.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
manusfr01,3816,2,22,20.0,537.0,28,29,6.0,3,0.0,0.0,0.0,0.0,0.0
manushe01,36681,20,1846,0.0,0.0,3842,105,83.0,26,0.0,0.0,0.0,0.0,0.0
manvidi01,3902,2,12,0.0,0.0,2,4,0.0,0,0.0,0.0,0.0,0.0,0.0
manwaki01,27905,15,993,883.0,23054.0,4946,489,50.0,82,56.0,0.0,569.0,311.0,0.0
manzajo01,25967,15,267,1.0,1026.0,25,35,3.0,2,0.0,0.0,0.0,0.0,0.0
manzara01,5977,3,53,2.0,189.0,2,10,1.0,0,0.0,0.0,0.0,0.0,0.0
manzeto01,4019,2,84,76.0,2046.0,122,210,9.0,42,0.0,0.0,0.0,0.0,0.0
mapelro01,1919,1,4,0.0,0.0,0,11,0.0,0,0.0,0.0,0.0,0.0,0.0
mapescl01,11701,7,381,0.0,0.0,675,33,23.0,11,0.0,0.0,0.0,0.0,0.0
mapledi01,6054,3,29,0.0,67.0,3,3,0.0,0,0.0,0.0,0.0,0.0,0.0
mapleho01,1932,1,41,0.0,0.0,34,5,0.0,2,0.0,0.0,0.0,0.0,0.0
mappege01,7543,4,12,0.0,246.0,34,17,8.0,1,0.0,0.0,0.0,0.0,0.0
marakpa01,1990,1,7,7.0,117.0,6,9,0.0,1,0.0,0.0,0.0,0.0,0.0
marange01,3922,2,49,8.0,370.0,8,33,2.0,3,0.0,0.0,0.0,0.0,0.0
maranra01,55796,29,2670,0.0,0.0,6413,8967,711.0,1495,0.0,0.0,0.0,0.0,0.0
marbefi01,28949,16,551,0.0,0.0,92,370,17.0,29,0.0,0.0,0.0,0.0,0.0
marbewa01,1913,1,3,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
marchph01,17508,9,185,0.0,0.0,52,168,15.0,11,0.0,0.0,0.0,0.0,0.0
marcujo01,15491,9,195,0.0,0.0,61,183,12.0,9,0.0,0.0,0.0,0.0,0.0
marcush01,18087,9,195,167.0,3090.0,88,135,2.0,11,0.0,0.0,0.0,0.0,0.0
marenle01,3934,2,5,0.0,25.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0
margeni01,2019,1,17,12.0,171.0,3,6,0.0,0,0.0,0.0,0.0,0.0,0.0
margojo01,3913,2,36,15.0,377.0,4,20,1.0,1,0.0,0.0,0.0,0.0,0.0
margoma01,8070,4,404,350.0,9527.0,839,10,8.0,0,0.0,0.0,0.0,0.0,0.0
maricju01,31480,16,471,457.0,10522.0,291,577,47.0,27,0.0,0.0,0.0,0.0,0.0
marimsu01,2015,1,16,0.0,77.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
marinjh01,16123,12,103,0.0,402.0,7,20,1.0,2,0.0,0.0,0.0,0.0,0.0
marioda01,3829,2,52,0.0,0.0,11,87,8.0,2,0.0,0.0,0.0,0.0,0.0
marioma01,25300,13,1549,0.0,0.0,2987,4829,252.0,978,0.0,0.0,0.0,0.0,0.0
mariomi01,6045,3,44,0.0,149.0,4,5,0.0,1,0.0,0.0,0.0,0.0,0.0
